UMAP 0,UMAP 1,cell_type,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7
5.659165,17.66066,NK,GNLY,CCL5,NKG7,JUN,GZMA,PRF1,KLRD1,CCL4
14.585048,5.348687,CD14+ Mono,NEAT1,LYZ,S100A9,CTSS,CST3,TYROBP,AIF1,ANXA1
17.073935,-18.595613,Reticulocyte,HBD,MALAT1,HBB,HBM,AHSP,HBA2,HBA1,FOS
-14.17436,-12.395111,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,TCL1A,CD79B,CD74,JUNB,CD37
-6.9612417,8.030407,CD4+ T naive,FOS,JUNB,EGR1,TRBC1,ITM2A,TUBA1B,HBA2,TPT1
-4.5040946,7.606756,CD4+ T naive,ARL4C,IL7R,CRIP1,KLF6,JUN,CD2,ID2,JUNB
-8.412079,9.041222,CD4+ T naive,TRBC1,FOS,JUN,JUNB,EGR1,MARCKSL1,DDIT4,MALAT1
20.054646,-14.6074505,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBA1,HBM,JUN,AHSP
-16.933252,-11.385314,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,IGHD,HLA-DRA,CD69,CD79A,NEAT1
-0.8598805,-21.295273,Erythroblast,HBM,HBD,CA1,AHSP,HBB,HIST1H4C,PRDX2,HBA2
-17.732594,-10.7151165,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,IGHD,NEAT1,CD79B,MEF2C
-5.689411,6.9362354,CD4+ T naive,ID2,FOSB,GIMAP7,KLF6,JUNB,NFKBIZ,ITGB1,PRKCQ-AS1
-16.390347,-6.64798,Naive CD20+ B IGKC-,IGLC2,IGHM,CD74,HLA-DRA,CD69,HLA-DRB1,CD79A,JUN
14.232282,1.5800383,CD14+ Mono,S100A8,S100A9,LYZ,TYROBP,FCN1,CTSS,S100A12,NEAT1
14.873766,-20.124037,Reticulocyte,HBM,HBD,MALAT1,HBB,HBA2,HBA1,AHSP,CA1
-0.3348686,10.612112,CD4+ T activated,JUN,TRBC1,MALAT1,SAT1,HBD,DUSP2,CRIP1,S100A11
13.562902,2.5787923,CD14+ Mono,S100A9,S100A8,NEAT1,LYZ,CTSS,VCAN,MNDA,FCN1
14.321402,3.881435,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,CST3,FCN1,SAT1,NEAT1
17.186226,3.2816405,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,FCN1,PSAP,CST3,TYROBP
-1.2493925,0.20850334,CD8+ T naive,CD8B,FOS,CD8,DUSP2,HBA1,TRBC1,LINC02446,TRAC
14.298544,2.9294949,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,NEAT1,SAT1,TYROBP,FOS
-5.025524,5.4498825,CD4+ T naive,FOS,ARL4C,JUNB,JUN,HIST1H4C,CITED2,TPT1,CD8
13.592004,2.1679976,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,NEAT1,TYROBP,S100A12,FOS
18.852533,-17.81487,Reticulocyte,HBD,MALAT1,HBB,HBM,HBA2,AHSP,HBA1,BLVRB
-17.333767,-11.695276,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,HLA-DRB1,CD79B,TCL1A
-0.05792068,-0.38272566,CD8+ T naive,CD8B,CD8,AL499604.1,SAT1,FOSB,NEAT1,FOS,JUN
-17.667583,-11.074381,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD69,CD79A,IGHD,MS4A1
-4.239377,6.450263,CD4+ T activated,JUNB,TPT1,CRIP1,HBB,HBA2,CD69,TRAC,JUN
-0.956193,-2.3905778,CD8+ T naive,CD8B,CD8,CD8A,TNFAIP3,NUCB2,JUNB,HBD,MALAT1
8.127652,-20.080616,Normoblast,HBD,HBM,AHSP,HBB,HBA1,SLC25A37,HBA2,CA1
-15.994923,-7.4046984,Naive CD20+ B IGKC-,IGHM,NEAT1,CD74,IGLC2,IGLC3,HLA-DRA,CD79B,CD79A
-1.1036435,-21.258904,Erythroblast,HBM,HBD,AHSP,CA1,HBB,HIST1H4C,PRDX2,HBA2
18.228218,-13.837908,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBA1,HBM,TPT1,AHSP
-2.9256074,14.000631,CD4+ T activated,CRIP1,AHNAK,ITGB1,ARL4C,ANXA1,S100A11,NEAT1,FOS
20.039537,-15.647795,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBA1,CA1,HBM,BLVRB
6.6958795,-21.970798,Normoblast,HBM,HBD,CA1,AHSP,HBB,HBA1,HBA2,BLVRB
14.411967,-1.2953691,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,FCN1,NEAT1,AIF1,RETN
10.169753,-18.68336,Normoblast,HBD,HBM,HBB,HBA1,SLC25A37,HBA2,AHSP,BLVRB
17.340765,0.7760123,CD14+ Mono,S100A9,S100A8,LYZ,FCN1,CTSS,S100A12,NEAT1,MNDA
12.964467,-1.0451517,CD14+ Mono,S100A8,S100A9,LYZ,LGALS1,AC020656.1,NEAT1,JUNB,ANXA1
15.108562,-16.923584,Reticulocyte,HBD,HBM,MALAT1,HBB,HBA1,HBA2,AHSP,TPT1
-4.9743404,10.73847,CD4+ T activated,ANXA1,JUNB,ITGB1,CD69,CRIP1,FOS,DDIT4,CITED2
-18.46806,-11.756167,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD69,CD37,HLA-DPA1,FOSB
-15.820879,-10.665491,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,IGLC2,CD37,IGHD,CD79A
-7.8352256,5.4597406,CD4+ T naive,FOS,ARL4C,JUNB,CD2,DUSP2,ZFP36,HBA2,JUN
-18.29696,-10.891878,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,DUSP2,CD79B,CD74,CD79A,TCL1A
4.2323046,17.896812,NK,NKG7,CCL4,GNLY,KLRB1,CCL5,ID2,GZMA,TYROBP
3.0135992,-19.729221,Erythroblast,HBM,CA1,HBD,AHSP,HBB,HBA1,PRDX2,HBA2
-14.981823,-6.0873566,Naive CD20+ B IGKC-,IGLC2,IGHM,IGLC3,HLA-DRA,CD74,CD79A,TCL1A,CD79B
-11.948385,-11.932454,Transitional B,IGKC,IGHM,CD79B,TCL1A,HLA-DRA,VPREB3,CD79A,CD74
14.057774,-0.22798672,CD14+ Mono,S100A8,S100A9,LYZ,S100A12,RETN,VCAN,NEAT1,AC020656.1
-4.0449495,-1.0208977,CD8+ T naive,TRBC1,CD8,JUNB,PCED1B-AS1,TRBC2,FOS,KLRK1,MARCKSL1
-16.432165,-6.8913527,Naive CD20+ B IGKC-,IGLC2,IGHM,CD74,HLA-DRA,HLA-DRB1,KLF6,MS4A1,CD37
-3.1876292,-1.1363281,CD8+ T naive,CD8,JUN,CD8A,CD8B,FOS,TNFAIP3,CD69,HBA1
-2.6976433,-0.38907677,CD8+ T naive,JUNB,TRBC1,CD69,PCED1B-AS1,HBA1,FOS,CD8,CD8A
21.909523,-13.510542,Reticulocyte,MALAT1,HBB,HBA2,HBD,HBA1,FOS,AHSP,JUN
17.121346,2.4347966,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,VCAN,FCN1,PSAP,CST3
21.838734,-12.513031,Reticulocyte,MALAT1,HBB,HBA2,HBA1,HBD,JUN,AHSP,CA1
-2.5243406,-3.3737378,CD8+ T naive,JUNB,TNFAIP3,CD8B,CD8,SOCS1,FYB1,FOS,CD8A
13.94412,-1.0503584,CD14+ Mono,S100A9,S100A8,LYZ,LGALS1,AC020656.1,FCN1,MNDA,CST3
18.704674,-15.928581,Reticulocyte,HBD,MALAT1,HBB,HBA2,AHSP,HBM,HBA1,FOS
-14.7464695,-7.1845903,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,CD79A,MS4A1,HLA-DRB1,HLA-DPB1
14.517935,-0.5796803,CD14+ Mono,S100A9,S100A8,LYZ,LGALS1,RETN,TYROBP,NEAT1,CST3
4.6532516,16.805908,NK,CCL4,GNLY,SAT1,NEAT1,GZMB,PRF1,NKG7,ZFP36
4.6059513,16.779871,NK,GNLY,CCL4,ANXA1,AHNAK,CCL5,NEAT1,ZFP36,DUSP2
15.988318,-14.607371,Reticulocyte,HBD,MALAT1,HBB,HBA1,HBA2,AHSP,TPT1,BLVRB
-6.2846227,10.113504,CD4+ T naive,FOS,ANXA1,JUN,FOSB,CRIP1,TRBC2,TRBC1,ARL4C
-9.050869,9.552519,CD4+ T naive,FOS,DUSP2,EGR1,FOSB,AL499604.1,CD69,TRBC2,CRIP1
-17.354708,-11.415733,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,IGHD,CD69,NEAT1
-3.3468556,11.941223,CD4+ T activated,CRIP1,SAT1,S100A11,KLF6,GPR183,ITGB1,IL7R,SYNE2
-2.3900623,-2.0190933,CD8+ T naive,JUNB,FOS,TRBC1,HBA1,DUSP2,PCED1B-AS1,FOSB,TNFAIP3
14.495211,-1.1744747,CD14+ Mono,LYZ,S100A9,S100A8,NEAT1,AC020656.1,LGALS1,FOS,FCN1
19.939985,-12.885102,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBA1,AHSP,TPT1,TMSB10
16.659039,3.7352982,CD14+ Mono,S100A8,S100A9,LYZ,CTSS,NEAT1,FCN1,PSAP,TYROBP
20.25539,-13.384439,Reticulocyte,MALAT1,HBB,HBA2,HBA1,HBD,AHSP,TPT1,TMSB10
-10.711517,-12.210088,Transitional B,IGKC,IGHM,CD79B,TCL1A,IGLC1,HLA-DRA,CD24,RGS2
6.47456,19.23294,NK,GNLY,NKG7,CCL5,GZMB,CLIC3,CCL4,PRF1,TYROBP
8.439977,-21.345222,Normoblast,HBD,HBM,AHSP,CA1,HBB,CA2,HBA1,HBA2
-3.9408367,4.924186,CD4+ T naive,CD69,IL7R,ARL4C,TPT1,JUN,CD8,HIST1H4C,GZMM
3.600356,-20.916088,Erythroblast,HBD,HBM,CA1,AHSP,HBB,HBA1,HBA2,PRDX2
13.705729,-0.16302115,CD14+ Mono,S100A8,S100A9,S100A12,LYZ,NEAT1,FCN1,CTSS,RETN
-14.483623,-6.1791935,Naive CD20+ B IGKC-,IGLC3,IGLC2,IGHM,CD74,HLA-DRA,CD79B,CD79A,CD37
13.619357,5.498748,CD14+ Mono,S100A9,S100A8,NEAT1,TYROBP,LYZ,CST3,SAT1,CTSS
-8.92807,7.386202,CD4+ T naive,FOS,JUNB,IL7R,ARL4C,TNFAIP3,HBA2,CD69,EGR1
15.076399,1.9770182,CD14+ Mono,S100A9,S100A8,LYZ,FCN1,CTSS,S100A12,VCAN,NEAT1
17.551167,-20.425468,Reticulocyte,HBD,HBM,MALAT1,HBB,HBA2,HBA1,AHSP,CA1
-15.625566,-5.7622433,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,JUN,CD37,IGLC3,CD79B
18.337688,-16.06871,Reticulocyte,HBD,MALAT1,HBM,HBB,HBA2,AHSP,HBA1,FOS
-16.302246,-12.5087805,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD79A,CD79B,CD74,IGHD,JUNB
-4.0468035,-2.5666919,CD8+ T naive,CD8B,CD8,FOS,JUNB,FOSB,PCED1B-AS1,IL7R,TRBC2
-2.020391,13.782736,CD4+ T activated,CRIP1,ITGB1,IL7R,ANXA1,S100A11,RGS1,ZFP36,JUN
-2.475171,14.826485,CD4+ T activated,CRIP1,ITGB1,IL7R,FOS,AHNAK,ID2,ANXA1,GPR183
-2.5406358,12.112061,CD4+ T activated,ANXA1,SAT1,S100A11,ID2,KLF6,HIST1H1D,TRAC,JUN
-3.381153,-2.7458189,CD8+ T naive,TNFAIP3,CD8B,CD69,HBA1,JUNB,CD8,PCED1B-AS1,ID2
15.550816,-16.231396,Reticulocyte,HBD,MALAT1,HBB,HBM,HBA1,HBA2,AHSP,TPT1
13.286606,3.6885989,CD14+ Mono,S100A9,S100A8,NEAT1,LYZ,CTSS,SAT1,ZFP36L1,FCN1
7.038431,14.808758,CD8+ T CD57+ CD45RA+,GNLY,NKG7,CCL5,GZMB,CCL4,FGFBP2,GZMH,GZMA
14.39795,3.057213,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,CTSS,CST3,TYROBP,FCN1
-6.410457,8.26651,CD4+ T naive,TRAC,FOS,CRIP1,DUSP2,JUN,ARL4C,JUNB,HBA2
6.354539,-21.570639,Normoblast,HBD,HBM,AHSP,HBB,CA1,HBA1,HBA2,SLC25A37
-9.570234,5.598407,CD4+ T naive,JUNB,ARL4C,FOSB,TRAT1,IL7R,HIST1H4C,CD69,KLF6
16.936975,1.4421735,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,S100A12,JUN,VCAN,FCN1
11.608913,-17.68972,Normoblast,HBD,HBB,HBA1,SLC25A37,HBA2,MALAT1,TPT1,HBM
9.767605,-21.388521,Normoblast,HBD,HBM,AHSP,CA1,MALAT1,HBB,HBA1,HBA2
-15.585873,-11.264211,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD37,CD79A,IGHD,NEAT1
14.396364,0.48694566,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,AC020656.1,FCN1,LGALS1,MNDA
-7.737547,7.15932,CD4+ T naive,HIST1H4C,FOS,AL499604.1,FOSB,EGR1,PCED1B-AS1,CD69,TNFAIP3
17.070621,4.299137,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,CST3,VCAN,CRIP1,FCN1
14.302696,4.63585,CD14+ Mono,S100A9,LYZ,S100A8,NEAT1,CTSS,CST3,FCN1,FOS
-0.6536373,0.60375553,CD8+ T naive,CD8B,CD8,CRIP1,HIST1H4C,LINC02446,TRAC,JUN,JUNB
18.457912,-19.07582,Reticulocyte,HBD,MALAT1,HBM,HBB,HBA2,AHSP,CA1,HBA1
19.187145,-17.05539,Reticulocyte,MALAT1,HBM,HBD,HBB,HBA2,AHSP,HBA1,BLVRB
-13.023836,-8.477927,Naive CD20+ B IGKC-,IGHM,CD79B,IGLC2,TCL1A,MS4A1,CD37,CD79A,HLA-DRA
10.93079,-18.579878,Normoblast,HBD,HBB,HBM,HBA1,AHSP,HBA2,SLC25A37,TPT1
17.60252,1.7773551,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,FCN1,MNDA,CST3,PSAP
19.741682,-17.987637,Reticulocyte,MALAT1,HBM,HBD,HBB,HBA2,CA1,HBA1,AHSP
-13.494223,-11.322247,Naive CD20+ B IGKC+,IGKC,CD79B,IGHM,HLA-DRA,TCL1A,CD79A,VPREB3,MS4A1
-6.288987,8.920553,CD4+ T naive,TRBC1,FOS,DUSP2,NEAT1,AL499604.1,CITED2,CD8,TRBC2
-6.0342474,8.166292,CD4+ T naive,TRBC1,FOS,CRIP1,MALAT1,JUNB,ARL4C,TSPYL2,CD8
7.3295436,-21.845612,Normoblast,HBD,HBM,CA1,AHSP,HBB,HBA1,HBA2,SLC25A37
15.496048,1.4848775,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,VCAN,FCN1,CTSS,MNDA
13.815264,3.3602943,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,SAT1,CTSS,TYROBP,VCAN
-18.22499,-11.113859,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,HLA-DRB1,HLA-DPB1,IGHD
-13.907193,-6.305358,Naive CD20+ B IGKC-,IGLC2,HLA-DRA,IGHM,CD74,CD79A,CD37,HLA-DRB1,MS4A1
-16.959856,-8.79645,Naive CD20+ B IGKC-,IGHM,CD74,HLA-DRA,HLA-DPB1,HLA-DQA1,HLA-DRB1,CD79A,CD37
9.86348,-18.219027,Normoblast,HBD,HBB,AHSP,SLC25A37,HBA1,HBA2,HBM,SLC4A1
-15.055378,-5.9943085,Naive CD20+ B IGKC-,IGLC2,IGHM,CD74,HLA-DRA,CD79B,IGLC3,MS4A1,IGKC
-11.435757,-9.771433,Transitional B,IGLC2,IGHM,CD79B,TCL1A,HLA-DRA,SOX4,RGS2,YBX3
-16.309269,-12.252737,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,TCL1A,CD74,CD79B,IGHD,CD37
-15.666455,-11.677835,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79B,CD37,IGHD,HLA-DRB1
-17.11454,-11.541204,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,TCL1A,IGHD,HLA-DRB1
16.319597,-0.07086961,CD14+ Mono,S100A9,S100A8,LYZ,AC020656.1,FCN1,S100A12,CST3,LGALS1
-2.4084985,-0.32514638,CD8+ T naive,FOS,CD8B,JUNB,DNAJB1,IL7R,MALAT1,CD8,CD69
16.079634,2.5413027,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,PSAP,VCAN,NEAT1,S100A12
12.387417,1.814959,CD14+ Mono,S100A9,S100A8,NEAT1,LYZ,SAT1,FCN1,CST3,IFI30
8.013699,-18.60244,Normoblast,HBD,SLC25A37,HBB,AHSP,HBA1,SLC4A1,HBM,HBA2
14.923244,-0.08767301,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,MNDA,CTSS,TYROBP,FCN1
8.343794,-20.488846,Normoblast,HBD,HBM,CA1,AHSP,HBB,HBA1,SLC25A37,HBA2
14.208833,-19.8726,Reticulocyte,HBD,HBM,MALAT1,HBB,AHSP,HBA1,HBA2,CA1
15.378935,2.9640262,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,VCAN,CTSS,JUN,FCN1
-1.6369011,6.223289,CD4+ T naive,TRBC1,JUN,TPT1,AL499604.1,ARL4C,HBA2,MALAT1,CRIP1
-4.419563,-0.8826545,CD8+ T naive,FOS,JUNB,CD8,TRBC1,CD8B,TRAC,CD8A,LINC02446
-14.425156,-5.9974937,Naive CD20+ B IGKC-,IGLC2,CD74,HLA-DRA,IGHM,CD79A,CD37,CD79B,MS4A1
17.770264,-18.866375,Reticulocyte,HBD,MALAT1,HBB,CA1,HBA2,HBM,HBA1,AHSP
-10.39646,-12.166447,Transitional B,IGKC,CD79B,IGHM,VPREB3,HLA-DRA,CD24,TCL1A,IGLL1
-6.3674707,8.787164,CD4+ T naive,DUSP2,JUNB,CD69,TRBC1,FOS,ARL4C,MALAT1,TRAC
-0.43938053,-21.055664,Erythroblast,HBM,CA1,HBD,AHSP,HBB,HIST1H4C,HBA2,HBA1
-2.4088244,-0.9448173,CD8+ T naive,CD69,DUSP2,FOS,CD8B,TRBC1,SAT1,CD8,HIST1H4C
-7.3873606,5.394761,CD4+ T naive,FOS,ID2,TRBC2,JUNB,IL7R,TRAC,EGR1,CD8
-15.983614,-6.6824903,Naive CD20+ B IGKC-,IGLC2,IGHM,CD74,CD69,HLA-DRA,CD37,JUN,IGHD
-0.64580727,-0.9689678,CD8+ T naive,SAT1,CD8B,LINC02446,CD8,FOS,HIST1H1D,HBA2,HBB
-6.9982176,7.509128,CD4+ T naive,TRBC1,AL499604.1,JUNB,GIMAP7,FOSB,JUN,ZFP36L1,CRIP1
-6.7825356,9.766034,CD4+ T activated,EGR1,FOS,JUN,KLF6,FOSB,CD8,MALAT1,HBD
-2.3323894,-0.029147647,CD8+ T naive,TRBC1,CD8A,CD8,FOS,ID2,CD8B,TNFAIP3,SAT1
-4.971385,6.636995,CD4+ T activated,HBA2,ID2,JUNB,HSP90B1,JUN,HBA1,HBD,FOS
-1.5724021,-1.0639839,CD8+ T naive,FOS,DUSP2,TRBC1,JUNB,SAT1,CD69,TRBC2,TNFAIP3
7.499136,-19.470253,Normoblast,HBD,HBM,HBB,HBA1,AHSP,SLC25A37,HBA2,SLC4A1
15.540363,1.4108952,CD14+ Mono,S100A8,S100A9,LYZ,CTSS,NEAT1,CST3,S100A12,AIF1
7.371504,-21.752426,Normoblast,HBD,HBM,AHSP,CA1,HBB,SLC25A37,HBA1,HBA2
5.439705,18.610102,NK,GNLY,NKG7,GZMB,CCL5,CST7,GZMA,TYROBP,CCL3
-11.723797,-11.914322,Transitional B,IGKC,IGHM,TCL1A,CD79B,IGLC1,HLA-DRA,CD74,CD24
-6.5150576,7.39139,CD4+ T activated,FOS,JUN,JUNB,MALAT1,NEAT1,CD69,DUSP2,TPT1
-15.18552,-7.0504932,Naive CD20+ B IGKC-,IGLC2,IGHM,CD74,CD37,TCL1A,HLA-DRA,CD79B,CD79A
14.361526,3.6254635,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,VCAN,NEAT1,JUN,CST3
-6.812034,8.696283,CD4+ T naive,TRBC1,CRIP1,MARCKSL1,TRBC2,CD7,HBA2,MALAT1,TUBA1B
0.8818874,14.926596,CD4+ T activated,ANXA1,CCL5,IL7R,GZMA,JUN,HBD,AHNAK,ZFP36
6.564392,15.252867,CD8+ T CD57+ CD45RA+,GNLY,NKG7,CCL5,KLRB1,GZMH,SYNE1,ITGB1,SYNE2
-15.4258175,-6.374845,Naive CD20+ B IGKC-,IGLC2,CD74,IGHM,CD79A,HLA-DRA,MS4A1,CD37,IGLC3
16.900032,-19.137993,Reticulocyte,HBD,MALAT1,HBM,HBB,HBA2,CA1,HBA1,AHSP
-4.157671,5.7389584,CD4+ T naive,JUNB,JUN,ANXA1,TNFAIP3,MALAT1,DNAJB1,CD2,AL499604.1
-6.629592,6.58963,CD4+ T naive,TRBC1,JUNB,CD69,CD8,DDIT4,DUSP2,AL499604.1,CITED2
-2.3609734,13.452353,CD4+ T activated,CRIP1,TRBC1,ANXA1,FOS,KLRB1,KLF6,MALAT1,MAF
14.630826,3.0046906,CD14+ Mono,S100A9,S100A8,CTSS,LYZ,NEAT1,CST3,FCN1,TYROBP
14.005297,5.231328,CD14+ Mono,S100A9,NEAT1,S100A8,CTSS,TYROBP,CST3,LYZ,ZFP36L1
-15.54393,-6.727688,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,CD69,HLA-DRB1,MS4A1,CD79A
8.831188,-18.937246,Normoblast,HBD,HBM,AHSP,HBB,SLC25A37,HBA2,HBA1,SLC4A1
15.801338,-18.083988,Reticulocyte,HBD,MALAT1,AHSP,HBB,HBM,HBA2,HBA1,BLVRB
17.258987,-19.619133,Reticulocyte,HBD,MALAT1,HBM,HBB,HBA2,AHSP,HBA1,CA1
16.03331,-18.394283,Reticulocyte,HBD,HBM,MALAT1,HBB,HBA2,HBA1,AHSP,BLVRB
5.3957043,19.270857,NK,GNLY,NKG7,GZMB,CCL4,GZMA,CCL5,KLRD1,JUN
17.847069,-18.1177,Reticulocyte,HBD,MALAT1,HBB,HBM,HBA2,HBA1,CA1,AHSP
-7.9217014,8.5723915,CD4+ T naive,JUNB,TRBC1,FOS,JUN,HIST1H4C,TPT1,IL7R,PRKCQ-AS1
15.044849,0.91703176,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,FCN1,CTSS,VCAN,AC020656.1
-4.021434,11.128102,CD4+ T activated,CRIP1,JUN,S100A11,ANXA1,GZMA,TRADD,HBD,GZMK
14.094917,2.2739499,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,VCAN,NEAT1,FCN1,FOS
-16.209942,-5.7845163,Naive CD20+ B IGKC-,IGLC2,IGHM,CD74,CD69,HLA-DRA,CD79A,DUSP2,CD79B
-17.018871,-8.388381,Naive CD20+ B IGKC-,IGHM,HLA-DRA,CD74,CD79B,IGHD,CD69,CD79A,TCL1A
8.216491,-20.8404,Normoblast,HBD,HBM,HBB,AHSP,CA1,SLC25A37,HBA1,HBA2
0.82209456,-21.349842,Erythroblast,HBM,HBD,CA1,AHSP,HBB,PRDX2,HBA1,HBA2
-4.243655,-0.027559504,CD8+ T naive,CD8B,TRBC1,CD8,JUNB,EGR1,AIF1,ARL4C,GIMAP7
14.024035,2.293974,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,CTSS,FOS,FCN1,TYROBP
-3.494337,14.205972,CD4+ T activated,KLRB1,CRIP1,IL7R,FOS,JUNB,S100A11,MAF,ANXA1
-7.735672,9.0313015,CD4+ T naive,TRBC1,EGR1,HIST1H4C,KLF6,FOS,TRBC2,CD69,GIMAP7
7.1865096,-19.856415,Normoblast,HBD,HBM,HBB,SLC25A37,AHSP,CA1,HBA1,SLC4A1
14.462973,-0.23901443,CD14+ Mono,S100A9,S100A8,LYZ,LGALS1,S100A12,AC020656.1,NEAT1,VCAN
-2.15281,-21.022724,Erythroblast,CA1,HBM,HBD,HIST1H4C,AHSP,HBB,PRDX2,HBA2
6.791073,14.678242,CD8+ T CD57+ CD45RA+,GNLY,NKG7,CCL5,CCL4,GZMH,CST7,GZMA,FGFBP2
-2.4907885,14.12829,CD4+ T activated,KLRB1,CRIP1,CD69,FOS,GPR183,IL7R,S100A11,JUN
17.30186,0.3294785,CD14+ Mono,LYZ,S100A8,S100A9,FCN1,CTSS,VCAN,JUN,S100A12
-9.805011,-12.006474,Transitional B,IGHM,CD79B,TCL1A,SOX4,CD24,YBX3,IGLC1,IGKC
21.878288,-13.347994,Reticulocyte,MALAT1,HBB,HBA2,HBD,HBM,HBA1,FOS,JUN
-3.6990833,8.444181,CD4+ T naive,TRBC1,FOS,CRIP1,ARL4C,CD8,SOCS3,CD7,PCED1B-AS1
-1.5002415,9.137138,CD4+ T naive,JUNB,JUN,FOS,CRIP1,HBD,HIST1H4C,CD69,HBA1
-3.126504,13.438097,CD4+ T activated,CRIP1,FOS,S100A11,ANXA1,IL7R,IRF1,NEAT1,TRAT1
13.006622,2.9511695,CD14+ Mono,NEAT1,S100A9,S100A8,LYZ,CTSS,TYROBP,S100A12,SAT1
16.11066,-17.442045,Reticulocyte,HBD,HBM,MALAT1,HBB,HBA2,HBA1,AHSP,BLVRB
6.7140703,-20.328062,Normoblast,HBD,HBM,AHSP,HBB,CA1,HBA1,SLC25A37,HBA2
2.6451406,17.44667,NK,CCL4,NKG7,KLRB1,GZMA,CCL3,TYROBP,ZFP36,KLRD1
20.718887,-12.651163,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TPT1,JUN,AHSP,TMSB10
16.80547,3.6276636,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,VCAN,FCN1,TYROBP,PSAP
14.164392,5.3864965,CD14+ Mono,S100A9,LYZ,NEAT1,S100A8,CTSS,CST3,FCN1,TYROBP
19.486074,-14.817223,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBA1,CA1,BLVRB,AHSP
13.276481,-19.478539,Reticulocyte,HBD,HBM,HBB,MALAT1,AHSP,HBA1,HBA2,BLVRB
12.738098,1.268496,CD14+ Mono,S100A9,S100A8,NEAT1,LYZ,FCN1,TYROBP,RGS2,CTSS
16.974018,-17.133266,Reticulocyte,HBM,HBD,MALAT1,HBB,HBA2,AHSP,HBA1,FOS
-15.455637,-6.8535514,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,IGLC3,CD79A,IGHD,MS4A1
2.5058517,-20.085253,Erythroblast,HBM,CA1,HBD,AHSP,HBB,PRDX2,HBA2,HBA1
5.230625,13.869612,CD8+ T CD57+ CD45RA+,GNLY,CCL5,NKG7,SAT1,JUN,GZMH,CCL4,CST7
4.9653506,18.207136,CD8+ T CD57+ CD45RA+,CCL4,GNLY,NEAT1,TPT1,ZFP36,AHNAK,SYNE1,SYNE2
-16.647663,-12.805974,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,HLA-DRB1,IGHD,HLA-DPB1
-3.4446006,5.63022,CD4+ T naive,HIST1H4C,HBA1,JUN,TPT1,HBD,TRBC2,MALAT1,SOCS1
-14.917215,-6.8307557,Naive CD20+ B IGKC-,IGLC2,IGHM,CD74,IGKC,CD79A,CD79B,MS4A1,CCL4
