UMAP 1,UMAP 2,cell_type,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7
7.5013533,-11.325832,Naive CD20+ B IGKC-,IGHM,IGLC2,HLA-DRA,CD74,CD79A,HLA-DRB1,TCL1A,HLA-DPB1
-13.11368,-11.145199,CD8+ T naive,CD8B,CD8,JUN,CD8A,DUSP2,LINC02446,IL7R,FOSB
10.39713,-10.939533,Naive CD20+ B IGKC-,CD79B,IGHM,IGLC3,HLA-DRA,TCL1A,IGLC2,CD74,IGLC1
-13.173723,-5.920877,CD4+ T naive,JUN,TRBC2,BCL11B,TPT1,CD3G,CD3E,KLF6,HBA2
7.1605744,-12.1979265,Naive CD20+ B IGKC-,IGLC2,HLA-DRA,CD74,IGHM,IGKC,HLA-DRB1,HLA-DPB1,IGHD
0.8660319,18.048065,Reticulocyte,HBD,MALAT1,HBB,TPT1,HBM,HBA1,AHSP,TMSB10
-2.6121817,15.727971,Normoblast,HBD,HBM,AHSP,HBB,SLC25A37,HBA1,CA1,BLVRB
-11.475681,-9.127244,CD8+ T naive,CD8B,CD8,CD8A,KLRK1,CD7,DUSP2,JUN,CCL5
11.950905,2.1300256,CD14+ Mono,S100A9,CTSS,S100A8,PSAP,LYZ,NEAT1,LST1,VCAN
-12.360022,-11.063901,CD8+ T naive,CD8B,CD8,TRBC1,DUSP2,JUNB,JUN,MALAT1,TNFAIP3
-14.167883,-3.5541382,CD4+ T naive,BCL11B,MALAT1,TRBC2,SAT1,AL499604.1,ARL4C,CRYBG1,TNFAIP3
8.247024,-11.468336,Naive CD20+ B IGKC-,IGLC2,IGLC3,HLA-DRA,IGHM,CD74,IGHD,HLA-DRB1,FOS
2.9503407,19.117466,Reticulocyte,HBD,MALAT1,TPT1,HBB,HBA1,HBA2,HBM,TMSB10
5.780368,-16.468208,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,IGHD,HLA-DRB1,CD69,HLA-DPB1
-9.16576,-1.3587925,CD4+ T activated,CRIP1,FOS,ITGB1,TRBC2,ANXA1,TNFAIP3,AHNAK,JUNB
4.150536,19.69178,Reticulocyte,HBD,TPT1,MALAT1,HBB,HBA1,HBA2,TMSB10,SLC25A37
6.6360636,-11.978981,Naive CD20+ B IGKC-,IGLC3,HLA-DRA,IGHM,IGLC2,CD74,HLA-DRB1,HLA-DPB1,IGHD
-11.504661,-3.510281,CD4+ T naive,AL499604.1,NOSIP,CRIP1,TRAC,GPR183,BCL11B,SAT1,ITM2A
14.275859,4.8559985,CD14+ Mono,S100A9,S100A8,LYZ,JUN,CTSS,FCN1,PSAP,CST3
-2.8790689,17.530636,Normoblast,HBD,SLC25A37,TPT1,HBM,AHSP,HBB,TMSB10,SLC4A1
6.403146,-15.668169,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,HLA-DRA,IGLC2,CD79A,TCL1A,CD79B
-13.909314,-4.0074053,CD4+ T naive,HBB,JUN,HBA1,TRBC2,HBA2,TRAC,MALAT1,TPT1
-12.337014,-4.1802325,CD4+ T naive,ARL4C,CITED2,BCL11B,MALAT1,HBB,DDIT4,JUNB,BCL2
6.942194,-13.144876,Naive CD20+ B IGKC-,IGKC,IGLC2,IGHM,CD74,HLA-DRA,IGHD,CD79A,JUN
13.325524,2.3378835,CD14+ Mono,CTSS,S100A9,PSAP,CST3,AIF1,FCN1,VCAN,NAMPT
-2.5381415,15.751428,Normoblast,HBD,HBB,HBM,AHSP,SLC25A37,TMSB10,HBA1,SLC4A1
-14.01536,-4.5812674,CD4+ T naive,JUN,AL499604.1,TNFAIP3,MALAT1,BCL11B,FOS,IRF1,EGR1
13.393553,4.6638265,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,PSAP,FCN1,SAT1,FGL2
-10.963089,-1.582134,CD4+ T activated,CRIP1,BCL11B,TRBC2,MALAT1,JUN,ANXA1,JUNB,HLA-DRA
-3.1211405,17.888296,Normoblast,HBD,SLC25A37,HBM,HBB,TPT1,AHSP,SLC4A1,HBA1
-11.661028,-5.8596416,CD4+ T naive,ARL4C,TRBC1,MALAT1,CD3E,BCL11B,NEAT1,GZMM,PRKCQ-AS1
-13.425707,-2.1663609,CD4+ T naive,AL499604.1,CD69,BCL11B,FOS,BCL2,JUNB,LEF1,TRBC2
-12.924431,-4.904339,CD4+ T naive,BCL11B,ARL4C,H1FX,HBB,TRBC2,CD7,TPT1,AL499604.1
8.26129,18.929663,Reticulocyte,MALAT1,HBB,HBA2,HBA1,TPT1,TMSB10,JUNB,SNCA
6.357737,-16.100132,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,CD74,JUN,HLA-DRB1,IGHD,CD79B
-13.774266,-3.3898325,CD4+ T naive,FOS,PRKCQ-AS1,BCL11B,MALAT1,PCED1B-AS1,BCL2,H1FX,JUN
-4.2633123,11.506742,Erythroblast,HBM,HBD,HIST1H4C,CA1,AHSP,HBB,PRDX2,TMSB10
4.7754955,20.102169,Reticulocyte,MALAT1,HBD,HBB,HBA2,TPT1,HBA1,TMSB10,BLVRB
-9.991018,-10.677818,CD8+ T naive,CD8B,CD8,CD8A,HBA1,HBB,CD7,ARL4C,HIST1H1D
6.169841,-16.354752,Naive CD20+ B IGKC+,IGKC,HLA-DRA,CD74,IGHM,HLA-DRB1,HLA-DPA1,HLA-DPB1,TCL1A
-9.6784725,-4.781901,CD4+ T activated,MALAT1,FOS,TRAC,DUSP2,TRBC2,IGLC2,SAT1,HBB
-0.93556714,-1.9847789,CD8+ T CD57+ CD45RA+,MALAT1,H1FX,HBD,FOS,TPT1,NEAT1,AHNAK,IGKC
-14.751667,-2.7197154,CD4+ T naive,ID2,IL7R,JUNB,PRKCQ-AS1,JUN,FOS,MALAT1,TRAT1
-12.932663,-4.4782987,CD4+ T naive,TNFAIP3,JUNB,SAT1,BCL11B,ANXA1,AL499604.1,TPT1,ZNF331
6.1085353,-16.530888,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DPB1,HLA-DRB1,CD37,CD79A
-2.3764758,11.5802555,Erythroblast,HBM,HBD,CA1,AHSP,HBB,PRDX2,TMSB10,HBA2
-13.801802,-4.01159,CD4+ T naive,MALAT1,TRAC,TRBC1,JUN,BCL11B,FYB1,IL7R,GIMAP7
-3.1264162,18.086143,Normoblast,HBD,SLC25A37,HBM,TPT1,ARL4A,AHSP,HBB,TMSB10
-12.494791,-3.2431986,CD4+ T naive,JUN,IL7R,FOS,BCL11B,TPT1,MALAT1,CD7,HBD
4.8860874,18.305645,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBA1,TPT1,TMSB10,CA1
7.475392,-12.326725,Naive CD20+ B IGKC-,IGHM,IGLC2,CD74,HLA-DRA,CD79A,HLA-DPB1,HLA-DRB1,CD79B
4.417532,20.48398,Reticulocyte,MALAT1,HBD,TPT1,HBB,HBA2,HBA1,TMSB10,AHSP
6.5544,-15.77496,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,IGHD,HLA-DPB1,HLA-DRB1,CD79B
4.110464,20.57187,Reticulocyte,MALAT1,HBD,TPT1,HBB,HBA1,HBA2,TMSB10,AHSP
-3.4481025,11.391481,Erythroblast,HBD,HBM,HIST1H4C,AHSP,CA1,HBB,SLC4A1,TMSB10
0.3493644,18.360134,Reticulocyte,HBD,MALAT1,HBB,HBM,AHSP,SLC25A37,TPT1,TMSB10
10.501217,-10.922248,Transitional B,IGLC3,IGLC2,IGHM,CD79B,TCL1A,VPREB3,CD74,HLA-DRA
1.2837391,17.343742,Reticulocyte,HBD,MALAT1,HBM,HBB,AHSP,TMSB10,HBA2,SLC25A37
-2.264939,11.465622,Erythroblast,HBD,HBM,AHSP,HBB,CA1,SLC25A37,TMSB10,HBA1
11.202423,-9.89831,Transitional B,IGHM,CD79B,MALAT1,IGLC2,SOX4,CD74,AL499604.1,PCDH9
6.961609,-11.946408,Naive CD20+ B IGKC-,IGLC3,IGHM,HLA-DRA,CD74,IGLC2,HLA-DRB1,HLA-DPB1,CD79A
-13.097496,-5.080215,CD4+ T naive,CD8B,AL499604.1,MALAT1,BCL11B,ARL4C,TRBC2,JUNB,TRAC
-4.679928,11.492565,Erythroblast,HBM,HBD,HIST1H4C,CA1,AHSP,HBB,PRDX2,TMSB10
-5.371972,11.590666,Erythroblast,HBD,HBM,HIST1H4C,AHSP,HBB,PRDX2,CA1,HBA2
-14.442468,-4.433725,CD4+ T naive,IL7R,BCL11B,AL499604.1,TNFAIP3,JUN,CD7,TRBC2,TPT1
-4.107743,11.244342,Erythroblast,HBM,AHSP,CA1,HIST1H4C,HBD,HBB,SLC4A1,PRDX2
2.4707093,17.475182,Reticulocyte,HBD,MALAT1,HBB,HBA1,HBA2,HBM,TPT1,TMSB10
7.8702183,19.535755,Reticulocyte,MALAT1,HBB,TPT1,HBA1,HBA2,HBD,TMSB10,CD69
11.675081,1.7151201,CD14+ Mono,S100A9,S100A8,CTSS,LYZ,TNFAIP3,CST3,MNDA,FCN1
-12.748329,-3.3024998,CD4+ T naive,AL499604.1,BCL11B,FOS,TPT1,TRBC2,DUSP2,MALAT1,JUNB
-13.689166,-4.9474926,CD4+ T naive,CITED2,TMSB10,HBB,TRBC2,NOSIP,JUNB,BCL2,LIME1
-9.839031,-1.8508425,CD4+ T activated,TRBC2,TRAC,BCL11B,MALAT1,JUN,KLF6,ARL4C,CD3E
7.127305,18.930244,Reticulocyte,MALAT1,HBB,HBA2,HBA1,TPT1,TMSB10,JUNB,AHSP
-10.574062,-1.230068,CD4+ T activated,NEAT1,MALAT1,CITED2,BCL11B,FOS,TRBC2,CD74,PRKCQ-AS1
-2.564172,15.147469,Normoblast,HBD,HBM,HBB,AHSP,SLC25A37,SLC4A1,CA1,HBA1
-6.7656407,-1.8711026,CD4+ T activated,FOS,CRIP1,HBA2,HBB,JUN,SAT1,HBA1,MALAT1
-10.6188545,-11.858648,CD8+ T naive,CD8B,CD8,ID2,IL7R,LINC02446,MALAT1,FOS,HBA1
7.8323607,19.083374,Reticulocyte,MALAT1,HBA1,HBB,TPT1,HBA2,TMSB10,JUNB,CA1
11.335146,3.6981924,CD14+ Mono,S100A9,S100A8,LYZ,RETN,AC020656.1,FCN1,TYROBP,LST1
-12.450715,-3.9339254,CD4+ T activated,MALAT1,FOS,SAT1,TRBC2,AL499604.1,CD3G,BCL11B,YBX3
0.4713026,-0.7032911,NK,CCL4,NKG7,GZMB,KLRB1,IRF1,TYROBP,FOS,GIMAP7
-2.0535069,12.337624,Erythroblast,HBD,HBB,HBM,CA1,AHSP,HBA1,HBA2,TMSB10
7.7086453,-15.149698,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DPB1,HLA-DRB1,CD79A,TCL1A
11.429993,4.073953,CD14+ Mono,S100A8,S100A9,LYZ,IRF1,AC020656.1,S100A12,VCAN,LGALS1
-14.072105,-1.5025036,CD4+ T naive,CD69,FOS,ARL4C,PCED1B-AS1,JUN,PRKCQ-AS1,TPT1,TRAC
6.9693184,19.060795,Reticulocyte,MALAT1,TPT1,HBA1,HBB,HBA2,TMSB10,HBD,CD69
-9.901587,-2.475058,CD4+ T activated,CRIP1,JUN,TRBC2,ANXA1,ARL4C,HBB,AHNAK,IRF1
-11.852373,-10.758567,CD8+ T naive,CD8B,LINC02446,CD8,NUCB2,HBB,FOSB,CD8A,JUN
6.3087044,18.036175,Reticulocyte,MALAT1,HBB,HBA1,HBA2,TPT1,HBM,HBD,TMSB10
0.38381746,-0.8751462,NK,CCL4,GNLY,GZMB,NKG7,ID2,ZFP36,NEAT1,PRF1
-12.828762,-4.0735993,CD4+ T activated,TRBC1,JUN,ARL4C,TRAC,HBD,IL7R,HBB,TPT1
-13.876411,-5.8699865,CD4+ T naive,MALAT1,TRAC,JUNB,TPT1,ARL4C,HBA2,BCL11B,HBD
-9.236774,-1.1887323,CD4+ T activated,CRIP1,ANXA1,KLRB1,IL7R,TNFAIP3,JUN,AHNAK,TRAC
-1.7837933,11.16342,Erythroblast,HBM,HBD,HBB,AHSP,CA1,HBA1,TMSB10,HBA2
11.567699,-9.228915,Transitional B,CD79B,TCL1A,IGHM,SOX4,CD24,RGS2,IGLC1,YBX3
11.792311,2.07858,CD14+ Mono,S100A9,LYZ,S100A8,FCN1,TYROBP,CTSS,NEAT1,IFI30
-14.822294,-3.835386,CD4+ T naive,TRBC1,MALAT1,IL7R,BCL11B,PRKCQ-AS1,ID2,FOS,FOSB
5.2747602,19.858217,Reticulocyte,MALAT1,HBD,TPT1,HBB,HBA1,HBA2,TMSB10,HBM
2.76259,20.325523,Reticulocyte,MALAT1,HBD,TPT1,HBB,HBA2,SLC25A37,HBA1,TMSB10
7.7563663,-11.513491,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,HLA-DPB1,CD79B,HLA-DRB1,IGHD
-2.8103905,15.389166,Normoblast,HBD,SLC4A1,SLC25A37,HBB,HBM,AHSP,HBA1,TMSB10
10.989868,5.0546923,CD14+ Mono,S100A8,S100A9,LYZ,AC020656.1,LGALS1,RETN,SAT1,MALAT1
-13.138079,-10.139605,CD8+ T naive,CD8B,CD8,CD8A,JUN,KLRK1,CD7,GZMM,NOSIP
-13.819488,-3.4620914,CD4+ T naive,TRBC1,FOS,ZFP36,MALAT1,EGR1,BCL11B,ARL4C,KLF6
-1.8480664,11.10469,Erythroblast,HBM,HBD,AHSP,HBB,CA1,TMSB10,BLVRB,HEMGN
6.363057,19.47501,Reticulocyte,MALAT1,HBB,HBA2,HBA1,TPT1,HBD,TMSB10,AHSP
-12.00692,-10.488104,CD8+ T naive,CD8,JUN,LINC02446,CD8A,FOSB,CD8B,HBB,NUCB2
-3.228123,16.786514,Normoblast,HBD,SLC25A37,AHSP,HBB,SLC4A1,HBA1,HBM,TPT1
-12.179516,-10.616358,CD8+ T naive,CD8B,CD8,LINC02446,CD8A,JUN,FOSB,KLF6,NUCB2
12.427263,1.6697986,CD14+ Mono,CTSS,S100A9,LYZ,NEAT1,S100A8,JUN,SAT1,IRF1
-3.3434768,17.080988,Normoblast,HBD,SLC25A37,AHSP,HBM,HBB,SLC4A1,TMSB10,ARL4A
4.6522207,19.71654,Reticulocyte,HBD,MALAT1,TPT1,HBB,HBA1,HBA2,TMSB10,HBM
12.069216,4.4993477,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,FCN1,PSAP,AC020656.1,EGR1
14.258295,3.6114912,CD14+ Mono,CTSS,LYZ,S100A9,VCAN,S100A8,FCN1,PSAP,ZFP36
4.065956,19.900932,Reticulocyte,HBD,MALAT1,HBB,TPT1,HBA1,HBA2,AHSP,TMSB10
-14.358132,-5.2927656,CD4+ T naive,TRBC1,TNFAIP3,MALAT1,HBA1,ZFP36,BCL11B,FOS,TSHZ2
12.861898,3.181655,CD14+ Mono,LYZ,S100A9,S100A8,CTSS,HLA-DRA,CST3,PSAP,CD74
-2.5847766,14.368046,Normoblast,HBD,HBM,HBB,SLC25A37,AHSP,SLC4A1,CA1,HBA1
4.8510175,20.08714,Reticulocyte,MALAT1,HBD,TPT1,HBB,HBA2,HBA1,TMSB10,AHSP
14.013287,5.569626,CD14+ Mono,S100A9,S100A8,CTSS,LYZ,FCN1,TYROBP,S100A12,PSAP
6.4272413,-16.019302,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,CD74,HLA-DRB1,HLA-DPB1,JUN,IGHD
6.9355764,20.084017,Reticulocyte,MALAT1,TPT1,HBB,HBA1,HBA2,HBD,TMSB10,AHSP
-3.1159573,17.28706,Normoblast,HBD,SLC25A37,HBM,HBB,AHSP,SLC4A1,HBA1,TPT1
-12.740893,-4.981674,CD4+ T naive,JUN,NEAT1,ARL4C,AL499604.1,BCL2,FOS,CITED2,JUNB
7.2455516,-11.6086035,Naive CD20+ B IGKC-,HLA-DRA,IGLC2,IGHM,CD74,HLA-DPB1,IGLC3,IGHD,HLA-DRB1
-9.406448,-9.909702,CD8+ T naive,CD8,CD8B,LINC02446,MALAT1,KLRK1,CD8A,HBA1,IL7R
-14.6643,-4.463585,CD4+ T naive,FOS,TRBC1,TNFAIP3,NOSIP,BCL11B,MALAT1,FOSB,IL7R
-2.5641918,15.449051,Normoblast,HBD,SLC25A37,AHSP,HBB,SLC4A1,TMSB10,HBA1,TPT1
-2.4957495,14.267558,Normoblast,HBD,AHSP,HBM,HBB,SLC25A37,HBA1,HBA2,CA1
6.4348445,18.74725,Reticulocyte,MALAT1,HBB,HBA1,HBA2,HBD,TPT1,TMSB10,AHSP
4.9461718,19.63731,Reticulocyte,HBD,MALAT1,HBB,HBA2,TPT1,HBA1,TMSB10,AHSP
6.961735,-16.246067,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,HLA-DRB1,TCL1A,CD74,CD79B,CD79A
14.132241,4.5117645,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,FCN1,MNDA,PSAP,FGL2
6.5571804,-15.792952,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,HLA-DRA,HLA-DRB1,HLA-DPB1,CD79B,CD79A
6.831338,-14.990766,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,IGLC2,CD74,CD79A,HLA-DRB1,HLA-DPB1
8.145012,-15.082743,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DRB1,JUN,IGHD,HLA-DPB1
5.8776436,-16.356936,Naive CD20+ B IGKC+,IGKC,HLA-DRA,CD74,IGHM,HLA-DPB1,HLA-DRB1,CD79A,CD79B
-2.0576043,18.058767,Normoblast,SLC25A37,HBD,HBM,HBB,TPT1,AHSP,TMSB10,SLC4A1
-7.4602385,-2.2220483,CD4+ T activated,ANXA1,TRBC2,HBA1,KLRB1,ID2,CD2,ARL4C,TRAC
11.720919,2.278407,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,FOS,VCAN,RGS2,PSAP
4.7494383,17.474232,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBA1,HBM,TPT1,TMSB10
-14.680796,-5.269184,CD4+ T naive,JUNB,TRBC1,FOS,GIMAP7,EGR1,JUN,PCED1B-AS1,PRKCQ-AS1
-13.386748,-6.805398,CD4+ T naive,TRBC1,JUNB,NOSIP,HBA1,HBD,TPT1,TMSB10,CD7
-9.298185,-2.853772,CD4+ T activated,CRIP1,FOS,TRBC2,AHNAK,ANXA1,ITGB1,HBB,GPR183
12.951647,5.057009,CD14+ Mono,S100A9,S100A8,LYZ,FCN1,AC020656.1,VCAN,LGALS1,JUNB
-13.729799,-3.8613987,CD4+ T naive,JUNB,TPT1,MALAT1,HBB,BCL11B,SAT1,JUN,TRBC2
5.4175625,-16.657799,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DRB1,CD79A,IGHD,HLA-DQA1
-3.0068216,-6.052973,CD8+ T CD57+ CD45RA+,CCL5,GZMH,NKG7,CD8,DUSP2,TRBC2,CD8A,FGFBP2
5.9990377,-16.18578,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,HLA-DRA,IGHD,CD79A,HLA-DPB1,HLA-DRB1
9.233046,-11.811554,Naive CD20+ B IGKC-,IGHM,HLA-DRA,CD74,CD79A,JUN,IGLC2,TCL1A,FOS
5.941428,-16.644276,Naive CD20+ B IGKC+,IGKC,CD74,HLA-DRA,IGHM,HLA-DRB1,HLA-DPB1,HLA-DPA1,MS4A1
-10.318541,-10.673724,CD8+ T naive,CD8B,CD8,JUN,KLRK1,JUNB,MALAT1,HBA1,TPT1
-9.754647,-1.5241281,CD4+ T activated,CRIP1,ITGB1,ANXA1,S100A11,CITED2,AHNAK,TRBC2,IL7R
7.8616514,-11.851694,Naive CD20+ B IGKC-,HLA-DRA,IGHM,CD74,IGLC3,CD79B,HLA-DRB1,IGLC2,CD79A
-8.838196,-3.3955526,CD4+ T activated,CRIP1,FOS,LIME1,HBA1,AHNAK,CD2,HBB,HBA2
6.6088734,-16.479504,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,CD79B,CD37,HLA-DPB1
-13.174858,-5.9643793,CD4+ T naive,TRBC2,JUNB,TPT1,TRAC,SAT1,HBA2,CTSW,HBD
11.523394,2.3275163,CD14+ Mono,S100A9,S100A8,CTSS,LYZ,IRF1,MNDA,PSAP,VCAN
11.524237,-8.948428,Transitional B,CD79B,IGHM,TCL1A,HLA-DRA,RGS2,SOX4,ZEB2,VPREB3
7.6439867,-11.286638,Naive CD20+ B IGKC-,IGHM,IGLC2,HLA-DRA,CD74,IGLC3,HLA-DPB1,HLA-DRB1,CD79B
-13.404602,-11.199929,CD8+ T naive,CD8B,CD8,JUN,CD69,JUNB,CD8A,TNFAIP3,ID2
6.9906774,-16.282614,Naive CD20+ B IGKC+,IGKC,HLA-DRA,CD74,HLA-DRB1,IGHM,HLA-DPB1,CD79B,CD79A
4.4858828,19.151423,Reticulocyte,MALAT1,HBD,TPT1,HBB,HBA1,HBA2,TMSB10,AHSP
7.1022673,-15.850073,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DRB1,HLA-DPB1,HLA-DQA1,HLA-DPA1
6.5707316,-16.526962,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DRB1,CD79A,CD79B,TCL1A
12.516172,2.387341,CD14+ Mono,S100A9,S100A8,CTSS,SAT1,LYZ,LST1,JUN,FCN1
-15.777896,-2.9611773,CD4+ T naive,JUNB,MALAT1,TRBC1,PRKCQ-AS1,HIST1H4C,AL499604.1,SAT1,TNFAIP3
11.7820215,3.3733969,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,FCN1,TYROBP,PSAP,VCAN
7.373624,-11.509529,Naive CD20+ B IGKC-,IGLC3,IGHM,IGLC2,HLA-DRA,CD74,IGHD,HLA-DRB1,CD79B
6.42484,-16.264517,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DRB1,CD79B,TCL1A,IGHD
8.120162,-14.866793,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,JUN,HLA-DPB1,MALAT1,HLA-DRB1
6.271888,19.726974,Reticulocyte,MALAT1,TPT1,HBD,HBB,HBA2,HBA1,TMSB10,AHSP
6.053492,-15.942991,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DPB1,HLA-DRB1,JUN,CD79A
12.615588,2.2615247,CD14+ Mono,S100A9,LYZ,CTSS,S100A8,NEAT1,PSAP,ZEB2,FCN1
-11.020398,-12.131325,CD8+ T naive,HBA1,KLRK1,CD8,CD8B,FOS,AIF1,CD8A,TPT1
-11.306256,-1.9668063,CD4+ T activated,TRBC2,MALAT1,BCL11B,GPR183,FOSB,HBD,CD3G,HBA1
13.723735,2.3146462,CD14+ Mono,CTSS,S100A9,PSAP,LYZ,S100A8,FCN1,VCAN,ZFP36
4.531588,17.70663,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBA1,HBM,TMSB10,TPT1
-11.670666,-8.858173,CD8+ T naive,CD8B,CD8,NUCB2,ARL4C,AIF1,TRBC2,LINC02446,CARS
-14.421567,-5.1584926,CD4+ T naive,TRBC1,MALAT1,FOSB,SAT1,JUNB,HBA2,FOS,CITED2
-3.1305466,17.668407,Normoblast,HBD,SLC25A37,HBM,HBB,AHSP,HBA1,SLC4A1,ARL4A
7.154739,-12.526539,Naive CD20+ B IGKC-,IGLC2,IGKC,HLA-DRA,IGHM,CD74,HLA-DRB1,HLA-DQA1,HLA-DPB1
5.8653584,18.582512,Reticulocyte,MALAT1,HBB,HBA2,HBA1,HBD,TPT1,TMSB10,HBM
0.858141,-1.3575599,NK,CCL4,GNLY,GZMB,NKG7,FGFBP2,GZMH,FOS,CD7
12.515705,3.3395956,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,FCN1,S100A12,VCAN,MNDA
-3.4853058,17.689022,Normoblast,HBD,SLC25A37,HBM,HBB,SLC4A1,AHSP,TPT1,HBA1
2.7161648,17.570765,Reticulocyte,HBD,HBM,MALAT1,HBB,HBA2,HBA1,AHSP,TPT1
3.4771104,18.767761,Reticulocyte,HBD,MALAT1,TPT1,HBB,HBA1,HBA2,TMSB10,SLC25A37
-4.6208434,11.468666,Erythroblast,HBM,HBD,HIST1H4C,AHSP,HBB,HBA2,PRDX2,CA1
3.3507617,17.659351,Reticulocyte,HBD,HBB,MALAT1,HBA1,HBA2,AHSP,TPT1,TMSB10
-10.481179,-4.322811,CD4+ T naive,HBA1,NEAT1,MALAT1,HBB,IL7R,HBA2,TPT1,TCF7
-13.880953,-2.0223982,CD4+ T naive,FOS,IL7R,JUNB,MALAT1,TRBC2,AL499604.1,PLAC8,GPR183
9.504396,-11.556496,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD79B,TCL1A,CD74,HLA-DRB1,HLA-DPB1
12.230862,3.0423937,CD14+ Mono,S100A9,S100A8,FCN1,CTSS,TYROBP,LYZ,S100A12,CST3
-12.125486,-1.9750259,CD4+ T naive,BCL11B,PRKCQ-AS1,IL7R,KLF6,ARL4C,TSHZ2,CITED2,GIMAP7
-12.483463,-5.351433,CD4+ T naive,TRAC,MALAT1,AL499604.1,TRBC1,HBD,H1FX,CD7,CD69
8.946342,-11.381338,Naive CD20+ B IGKC-,IGLC3,IGHM,IGLC2,HLA-DRA,CD74,CD79A,MS4A1,FOS
-8.587156,-1.3644867,CD4+ T activated,CRIP1,IL7R,MALAT1,HBB,CD69,FYB1,TUBA1B,HBD
10.91959,4.597891,CD14+ Mono,S100A9,LYZ,S100A8,LGALS1,AC020656.1,RETN,LST1,CST3
-13.038719,-11.251231,CD8+ T naive,CD8B,CD8,FOSB,JUN,CD8A,LINC02446,IL7R,DUSP2
5.467799,18.267717,Reticulocyte,MALAT1,HBD,HBB,TPT1,HBA1,HBA2,TMSB10,HBM
7.1637917,-12.686142,Naive CD20+ B IGKC-,IGHM,CD74,HLA-DRA,CD79A,TCL1A,IGHD,HLA-DRB1,HLA-DPB1
4.623329,18.73428,Reticulocyte,MALAT1,HBD,HBA2,HBB,TPT1,HBA1,TMSB10,SLC25A37
-10.756936,-10.271631,CD8+ T naive,CD8B,CD8,JUN,CD8A,LINC02446,NUCB2,KLRK1,HBB
13.288609,5.698496,CD14+ Mono,S100A9,S100A8,LYZ,VCAN,CTSS,FCN1,AC020656.1,MNDA
-14.17288,-4.3753123,CD4+ T naive,TRBC1,MALAT1,JUN,JUNB,IRF1,TNFAIP3,NOSIP,FOSB
-9.622183,-1.2984685,CD4+ T activated,TRBC2,TNFAIP3,CRIP1,FYB1,IL7R,TRBC1,AL499604.1,ANXA1
-13.20528,-4.279077,CD4+ T naive,TNFAIP3,JUNB,BCL11B,ANXA1,TRBC1,MALAT1,JUN,KLF6
-1.8855993,11.425539,Erythroblast,HBD,HBM,CA1,HBB,AHSP,HBA2,HBA1,TMSB10
7.308743,-12.276037,Naive CD20+ B IGKC-,IGHM,IGLC2,CD74,HLA-DRA,CD79A,HLA-DRB1,MS4A1,IGHD
7.4878826,-11.412072,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,CD79A,HLA-DRB1,HLA-DPB1,MS4A1
13.778105,2.753918,CD14+ Mono,CTSS,S100A9,LYZ,S100A8,VCAN,FCN1,PSAP,FOSB
8.068295,-15.079664,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,FOSB,CD79B,CD74,CD79A,MALAT1
-12.985943,-4.499078,CD4+ T naive,TRBC1,MALAT1,JUN,HBA1,BCL11B,TPT1,HBB,HBA2
11.008795,4.697794,CD14+ Mono,S100A9,S100A8,LYZ,LGALS1,AC020656.1,FCN1,HMGB2,MNDA
